¤é´Á,1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,2002   ,2105   ,2207   ,2227   ,2301   ,2303   ,2308   ,2311   ,2317   ,2325   ,2330   ,2354   ,2357   ,2382   ,2395   ,2408   ,2409   ,2412   ,2454   ,2474   ,2498   ,2801   ,2880   ,2881   ,2882   ,2883   ,2884   ,2885   ,2886   ,2887   ,2890   ,2891   ,2892   ,2912   ,3008   ,3045   ,3481   ,4904   ,4938   ,5880   ,6505   ,9904   ,
20150105,   32.66,   32.52,   40.42,   60.14,   51.98,   55.31,   26.48,   23.15,   61.95,  404.44,  232.69,   28.82,   12.92,  162.49,   32.86,   78.65,   39.98,  121.47,   72.42,  271.43,   62.15,  190.81,   69.32,   13.76,   77.18,  387.37,  220.37,  142.05,   13.38,   12.36,   41.71,   38.72,    8.01,   12.69,   12.85,   18.92,    9.75,    9.24,   14.54,   13.05,  202.54, 2208.22,   84.66,   14.21,   57.97,   59.14,   11.55,   57.37,   32.75,
20150106,   32.09,   31.97,   39.32,   58.03,   50.27,   53.22,   25.72,   22.76,   60.78,  388.35,  227.02,   28.32,   12.49,  154.79,   32.03,   76.22,   39.57,  116.25,   70.57,  268.68,   60.65,  182.71,   66.12,   13.68,   76.76,  384.01,  214.63,  140.07,   13.19,   12.04,   40.14,   37.51,    7.95,   12.39,   12.43,   18.69,    9.52,    8.99,   14.26,   12.77,  196.62, 2137.75,   82.62,   13.78,   56.98,   57.70,   11.48,   55.41,   31.61,
20150107,   31.97,   32.31,   39.16,   57.61,   49.70,   52.55,   25.85,   22.98,   59.95,  383.13,  225.96,   28.86,   12.53,  153.94,   31.86,   76.85,   39.15,  116.69,   70.48,  266.31,   60.65,  181.50,   64.51,   14.07,   76.76,  407.91,  217.72,  143.05,   13.12,   12.01,   40.56,   37.55,    7.93,   12.39,   12.51,   18.61,    9.56,    9.03,   14.26,   12.77,  196.62, 2161.24,   81.81,   14.00,   57.55,   57.06,   11.48,   54.98,   31.73,
20150108,   32.09,   32.69,   40.05,   60.56,   51.41,   54.14,   26.02,   23.20,   61.53,  386.18,  226.67,   29.21,   12.62,  155.22,   32.38,   78.38,   39.86,  120.17,   71.24,  274.19,   61.92,  186.36,   65.48,   15.03,   77.01,  406.65,  223.90,  145.04,   13.38,   12.22,   41.30,   38.01,    7.96,   12.65,   12.81,   18.69,    9.67,    9.14,   14.47,   13.02,  202.96, 2222.32,   85.06,   14.82,   59.53,   60.26,   11.59,   56.35,   33.43,
20150109,   31.75,   32.69,   40.67,   60.39,   52.22,   54.06,   26.19,   23.20,   61.79,  393.14,  223.83,   29.13,   12.79,  156.50,   32.34,   78.02,   39.65,  116.69,   73.35,  270.25,   61.60,  185.55,   64.84,   14.71,   77.18,  409.17,  225.22,  147.02,   13.27,   12.25,   41.09,   38.17,    7.97,   12.72,   12.85,   18.69,    9.75,    9.14,   14.54,   13.02,  202.12, 2198.83,   85.88,   14.51,   60.02,   61.06,   11.62,   55.92,   33.39,
20150112,   30.95,   32.31,   40.18,   62.24,   51.90,   55.23,   26.19,   23.11,   61.53,  384.87,  218.17,   28.86,   13.34,  152.65,   32.77,   77.30,   39.49,  114.94,   71.33,  262.37,   61.44,  186.36,   63.07,   14.59,   77.76,  409.17,  223.46,  151.00,   13.27,   12.18,   40.68,   37.76,    8.09,   12.65,   12.81,   18.61,    9.63,    9.14,   14.51,   12.88,  200.85, 2180.03,   87.91,   14.47,   62.89,   59.86,   11.55,   55.50,   33.47,
20150113,   31.37,   32.69,   41.20,   62.66,   52.88,   54.90,   26.61,   23.15,   62.04,  396.62,  212.50,   29.87,   13.17,  151.80,   33.30,   77.84,   39.40,  115.38,   72.76,  262.37,   61.84,  188.79,   60.99,   14.51,   78.09,  404.98,  225.67,  146.53,   13.42,   12.32,   41.63,   38.21,    8.17,   12.79,   12.93,   18.76,    9.75,    9.21,   14.61,   13.02,  202.12, 2198.83,   89.95,   14.34,   62.73,   60.74,   11.66,   56.35,   33.56,
20150114,   31.37,   32.31,   40.30,   61.57,   52.39,   55.23,   26.27,   23.24,   61.45,  388.35,  211.79,   30.45,   12.92,  156.93,   32.99,   76.94,   39.82,  113.20,   72.59,  249.77,   60.97,  192.84,   61.87,   14.55,   77.92,  409.17,  223.46,  148.02,   13.23,   12.15,   41.26,   37.76,    8.05,   12.75,   12.93,   18.69,    9.71,    9.10,   14.44,   12.84,  198.73, 2208.22,   87.91,   14.69,   62.32,   59.54,   11.51,   55.75,   35.00,
20150115,   31.48,   32.39,   41.12,   62.24,   52.31,   54.90,   26.27,   22.98,   61.79,  385.74,  212.15,   30.18,   12.75,  154.36,   32.77,   76.49,   39.82,  114.51,   72.00,  248.19,   60.57,  189.19,   60.91,   14.43,   77.59,  407.49,  229.20,  146.53,   13.23,   12.11,   41.05,   37.55,    8.05,   12.59,   12.89,   18.61,    9.75,    9.06,   14.51,   12.81,  197.04, 2217.62,   85.88,   14.34,   61.58,   60.18,   11.51,   55.75,   34.23,
20150116,   31.48,   32.52,   41.20,   61.23,   51.17,   54.73,   26.10,   22.80,   61.20,  378.35,  205.06,   30.06,   12.45,  153.08,   32.34,   75.86,   39.40,  119.30,   70.82,  248.98,   59.86,  187.57,   60.19,   14.15,   77.84,  398.69,  227.43,  146.53,   13.04,   12.11,   40.80,   37.00,    7.95,   12.42,   12.68,   18.49,    9.56,    8.99,   14.33,   12.77,  194.08, 2241.11,   87.91,   14.00,   62.15,   60.82,   11.59,   55.15,   34.53,
20150119,   31.67,   32.65,   40.79,   62.74,   51.90,   55.82,   26.40,   22.85,   60.95,  385.74,  205.42,   30.18,   12.75,  154.79,   33.12,   75.49,   39.78,  121.04,   69.64,  248.19,   61.52,  189.19,   57.47,   14.71,   77.92,  408.33,  228.76,  154.47,   13.27,   12.18,   40.76,   37.13,    7.97,   12.42,   12.72,   18.53,    9.63,    9.06,   14.47,   12.84,  198.31, 2283.40,   87.91,   14.25,   61.99,   61.70,   11.59,   55.67,   35.42,
20150120,   31.75,   32.65,   40.71,   63.50,   52.79,   56.99,   26.40,   23.24,   61.79,  388.79,  208.96,   30.68,   12.87,  156.93,   32.99,   76.40,   39.94,  120.17,   70.57,  251.34,   61.68,  190.41,   61.47,   14.79,   78.34,  410.85,  235.82,  156.96,   13.34,   12.15,   41.09,   37.55,    8.09,   12.36,   12.85,   18.53,    9.71,    9.06,   14.44,   12.84,  201.69, 2400.85,   86.29,   14.25,   61.66,   64.82,   11.55,   55.84,   35.59,
20150121,   31.59,   32.90,   41.60,   63.92,   53.20,   57.58,   26.57,   23.33,   62.45,  397.49,  208.60,   30.33,   12.83,  158.21,   33.86,   76.94,   40.81,  122.78,   71.16,  253.71,   62.07,  190.41,   61.55,   13.76,   78.84,  413.78,  241.12,  157.95,   13.45,   12.29,   41.55,   37.88,    8.21,   12.49,   12.89,   18.69,    9.75,    9.10,   14.54,   12.95,  203.81, 2424.35,   87.91,   13.26,   63.22,   63.54,   11.62,   56.52,   35.59,
