1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,1476   ,2002   ,2105   ,2207   ,2303   ,2308   ,2317   ,2324   ,2330   ,2354   ,2357   ,2382   ,2395   ,2408   ,2409   ,2412   ,2454   ,2474   ,2801   ,2823   ,2880   ,2881   ,2882   ,2883   ,2884   ,2885   ,2886   ,2887   ,2890   ,2891   ,2892   ,2912   ,3008   ,3045   ,3481   ,4904   ,4938   ,5880   ,6505   ,9904   ,
   30.75,   25.38,   52.92,   86.65,   71.57,   86.65,   23.86,  343.55,   24.26,   58.81,  353.26,   13.10,  153.17,  138.02,   18.98,  204.55,   87.00,  251.24,   68.44,  224.07,   60.47,   10.88,   97.61,  282.24,  342.32,   15.45,   26.44,   15.16,   44.78,   46.80,    8.81,   16.13,   12.37,   22.81,   12.09,    8.29,   18.14,   17.99,  232.81, 5348.76,  102.58,   13.65,   69.74,   89.22,   14.29,  100.10,   38.78,
   30.84,   25.56,   52.74,   86.37,   71.01,   86.46,   23.86,  345.50,   24.45,   58.71,  353.74,   13.10,  155.56,  140.39,   19.17,  208.40,   88.91,  252.13,   70.23,  225.04,   59.70,   10.75,   97.61,  289.47,  351.70,   15.67,   26.36,   15.41,   45.06,   46.94,    8.88,   16.18,   12.47,   22.81,   12.22,    8.31,   18.33,   18.16,  237.91, 5606.47,  102.58,   13.56,   69.83,   89.69,   14.38,  100.57,   38.69,
   30.67,   25.56,   53.49,   87.22,   71.01,   86.65,   23.66,  350.37,   24.50,   58.13,  351.82,   12.86,  154.13,  140.98,   19.03,  205.99,   90.25,  249.91,   70.41,  221.66,   59.51,   10.75,   97.61,  280.79,  353.10,   15.58,   26.36,   15.33,   45.21,   46.70,    8.79,   16.13,   12.37,   22.77,   12.18,    8.27,   18.14,   18.16,  235.13, 5548.12,  102.10,   13.42,   70.12,   89.41,   14.34,   99.15,   38.45,
   30.58,   25.85,   53.77,   87.70,   71.38,   87.12,   23.66,  363.50,   24.60,   58.52,  351.82,   13.29,  154.60,  141.58,   19.17,  205.51,   89.58,  249.02,   71.26,  220.69,   59.22,   10.83,   98.09,  279.82,  354.04,   15.71,   26.36,   15.50,   45.30,   46.70,    8.84,   16.30,   12.37,   23.04,   12.26,    8.28,   18.33,   18.44,  233.28, 5582.16,  102.10,   13.61,   69.93,   89.88,   14.42,  101.05,   38.60,
   30.75,   25.71,   53.39,   88.27,   71.57,   87.59,   23.81,  371.29,   24.50,   59.67,  350.87,   13.34,  155.08,  143.95,   19.03,  208.40,   93.59,  249.02,   71.26,  221.17,   59.51,   10.70,   97.61,  278.86,  367.64,   15.76,   26.57,   15.58,   45.78,   46.94,    8.94,   16.38,   12.42,   23.39,   12.26,    8.29,   18.47,   18.44,  232.35, 5538.39,  102.10,   13.37,   69.93,   90.54,   14.55,  101.05,   38.55,
   30.84,   25.42,   53.58,   88.46,   71.95,   87.78,   23.71,  369.83,   24.40,   58.81,  351.35,   13.44,  155.08,  143.35,   18.84,  209.85,   94.07,  248.55,   71.54,  220.21,   60.66,   10.66,   98.09,  276.93,  361.07,   15.76,   26.61,   15.58,   46.12,   47.32,    8.97,   16.30,   12.42,   23.26,   12.26,    8.30,   18.47,   18.34,  234.67, 5494.63,  102.10,   13.37,   69.55,   89.88,   14.55,   99.62,   38.41,
   30.54,   25.52,   53.39,   88.08,   71.76,   87.59,   23.66,  377.13,   24.35,   58.71,  347.52,   13.34,  154.60,  139.80,   18.98,  206.96,   92.16,  250.91,   71.35,  220.21,   59.70,   10.48,   97.61,  274.04,  358.26,   15.63,   26.40,   15.41,   46.02,   46.75,    8.90,   16.54,   12.47,   22.95,   12.22,    8.30,   18.33,   18.20,  234.67, 5387.66,  102.10,   13.00,   69.93,   89.32,   14.47,   99.62,   37.89,
   30.23,   25.00,   53.77,   87.89,   71.01,   86.46,   23.47,  370.32,   23.97,   58.42,  346.09,   13.44,  152.69,  137.43,   18.65,  206.47,   90.72,  248.55,   71.07,  215.38,   58.07,   10.39,   97.61,  270.18,  350.29,   15.35,   26.24,   15.24,   45.16,   45.98,    8.67,   16.45,   12.37,   22.59,   11.96,    8.19,   18.05,   18.01,  234.20, 5232.06,  102.58,   12.67,   69.83,   86.87,   14.29,   98.20,   38.08,
   29.96,   25.19,   53.67,   87.32,   70.44,   86.46,   23.57,  368.37,   23.97,   56.88,  340.35,   13.48,  152.22,  138.02,   19.03,  205.03,   91.49,  243.82,   67.60,  215.38,   57.68,   10.66,   97.61,  275.96,  348.88,   15.39,   26.11,   15.24,   45.26,   45.98,    8.72,   16.40,   12.42,   22.59,   12.05,    8.19,   18.24,   17.92,  233.74, 5411.97,  101.63,   13.19,   69.55,   85.17,   14.34,   98.67,   37.79,
   30.36,   25.23,   53.49,   87.60,   69.78,   86.55,   23.37,  360.59,   23.92,   56.79,  341.31,   13.48,  151.26,  135.06,   18.84,  203.58,   89.01,  232.48,   65.63,  212.97,   59.41,   10.48,   97.61,  270.18,  349.35,   15.25,   26.03,   15.16,   44.97,   45.89,    8.65,   16.26,   12.32,   22.49,   11.92,    8.18,   18.24,   17.68,  233.74, 5358.48,  102.10,   12.81,   69.26,   84.32,   14.21,   98.67,   37.79,
