1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,1476   ,2002   ,2105   ,2207   ,2303   ,2308   ,2317   ,2324   ,2330   ,2354   ,2357   ,2382   ,2395   ,2408   ,2409   ,2412   ,2454   ,2474   ,2801   ,2823   ,2880   ,2881   ,2882   ,2883   ,2884   ,2885   ,2886   ,2887   ,2890   ,2891   ,2892   ,2912   ,3008   ,3045   ,3481   ,4904   ,4938   ,5880   ,6505   ,9904   ,
   31.79,   28.81,   50.68,   82.10,   64.33,   84.53,   24.93,  287.48,   23.96,   58.65,  323.15,   11.48,  155.98,  101.44,   16.86,  173.67,   85.37,  243.70,   56.02,  221.09,   42.03,   10.14,   92.75,  209.32,  237.28,   15.93,   24.71,   14.31,   45.50,   43.87,    7.19,   15.27,   11.87,   21.48,   10.22,    8.18,   16.63,   15.89,  200.52, 4351.94,   97.49,   11.30,   67.18,   72.77,   12.65,   94.08,   37.43,
   32.17,   29.05,   50.68,   81.56,   63.88,   84.27,   25.02,  289.34,   24.10,   59.38,  325.47,   11.39,  156.90,  102.12,   17.08,  173.67,   84.00,  247.25,   57.46,  221.95,   42.31,   10.18,   93.21,  207.93,  242.44,   16.02,   25.29,   14.39,   45.68,   44.70,    7.25,   15.03,   12.01,   21.30,   10.30,    8.18,   16.77,   15.93,  201.86, 4361.67,   97.49,   11.43,   67.09,   72.77,   12.74,   94.98,   37.70,
   32.05,   29.05,   50.50,   80.92,   62.91,   83.73,   24.88,  279.60,   23.82,   58.92,  324.08,   11.25,  155.51,  101.21,   17.30,  171.80,   84.09,  247.69,   57.37,  219.81,   43.01,   10.14,   93.66,  204.21,  242.44,   15.98,   25.21,   14.35,   45.68,   44.38,    7.25,   14.82,   11.92,   21.16,   10.26,    8.17,   16.72,   15.93,  200.97, 4342.22,   97.94,   11.34,   67.09,   73.31,   12.74,   94.08,   36.97,
   31.88,   28.95,   50.86,   80.83,   63.08,   84.44,   25.02,  280.53,   23.96,   59.11,  324.08,   11.21,  155.51,  102.46,   17.30,  171.34,   85.19,  245.91,   57.37,  217.24,   43.43,   10.27,   93.66,  202.81,  243.84,   15.98,   25.66,   14.39,   46.32,   44.93,    7.27,   14.82,   11.97,   21.39,   10.30,    8.20,   16.77,   15.93,  200.97, 4376.25,   97.49,   11.34,   68.00,   72.86,   12.74,   96.79,   37.34,
   32.21,   29.14,   50.95,   82.01,   64.24,   85.87,   25.02,  280.06,   24.14,   59.20,  324.54,   11.53,  155.51,  103.15,   17.26,  173.20,   84.82,  246.80,   58.17,  215.96,   43.48,   10.27,   93.66,  202.81,  245.72,   15.89,   25.70,   14.39,   46.41,   44.93,    7.27,   14.98,   11.92,   21.43,   10.30,    8.20,   16.77,   15.93,  201.86, 4322.77,   98.40,   11.53,   68.09,   73.40,   12.78,   97.24,   37.34,
   32.17,   29.10,   50.86,   81.47,   63.70,   84.71,   25.21,  278.67,   23.91,   59.29,  321.30,   11.35,  156.44,  103.38,   17.21,  174.60,   84.55,  245.47,   57.28,  220.24,   43.48,   10.40,   94.12,  206.53,  244.31,   15.93,   25.78,   14.35,   47.24,   45.71,    7.24,   15.03,   11.92,   21.34,   10.30,    8.18,   16.81,   15.93,  201.86, 4317.90,   97.94,   11.53,   68.00,   73.49,   12.74,   96.34,   37.06,
   31.62,   29.00,   49.96,   79.84,   62.28,   82.49,   24.74,  272.64,   23.63,   58.65,  316.67,   11.21,  154.59,  101.78,   16.77,  172.27,   83.81,  246.80,   57.19,  220.24,   43.43,   10.31,   94.58,  202.81,  240.56,   15.76,   25.66,   14.31,   46.87,   45.62,    7.20,   14.98,   11.83,   21.16,   10.26,    8.07,   16.81,   16.02,  200.97, 4361.67,   97.94,   11.34,   67.27,   72.95,   12.74,   93.63,   37.43,
   31.20,   28.06,   49.15,   79.39,   61.75,   81.86,   24.65,  280.06,   23.63,   59.57,  313.89,   11.21,  149.50,  102.46,   16.95,  171.34,   84.36,  247.69,   57.63,  217.24,   41.42,   10.14,   94.12,  206.53,  241.03,   15.80,   25.37,   14.31,   47.61,   45.85,    7.22,   14.90,   11.87,   21.30,   10.30,    8.08,   16.90,   15.98,  200.07, 4381.12,   98.40,   11.20,   67.55,   73.49,   12.70,   93.18,   37.25,
   31.71,   28.72,   49.15,   79.30,   61.75,   81.86,   24.83,  279.60,   23.73,   60.02,  318.52,   11.30,  149.96,  102.58,   17.17,  174.14,   84.18,  248.58,   58.17,  220.24,   41.66,   10.10,   94.58,  207.00,  240.56,   15.89,   25.54,   14.35,   47.97,   46.58,    7.27,   14.90,   11.97,   21.21,   10.34,    8.09,   16.99,   16.11,  207.69, 4522.13,   98.85,   11.06,   67.55,   73.58,   12.78,   93.18,   37.70,
   31.88,   28.72,   50.59,   80.38,   61.84,   82.13,   25.02,  283.77,   23.77,   59.57,  319.91,   11.30,  152.27,  102.58,   17.34,  173.67,   85.37,  255.24,   59.16,  218.96,   42.12,   10.18,   94.58,  207.46,  256.50,   15.89,   25.78,   14.35,   47.79,   46.76,    7.27,   15.03,   12.34,   21.25,   10.39,    8.10,   16.86,   16.28,  212.63, 4517.27,   98.85,   11.25,   67.91,   74.11,   12.78,   95.89,   37.79,
   32.21,   28.39,   50.59,   80.65,   62.02,   82.13,   25.02,  282.38,   23.87,   60.48,  318.52,   11.35,  151.81,  102.69,   17.26,  174.14,   85.46,  254.35,   59.16,  218.96,   41.52,   10.18,   94.12,  206.07,  249.94,   15.89,   25.66,   14.35,   47.88,   46.95,    7.29,   14.94,   12.20,   21.30,   10.39,    8.09,   17.08,   16.28,  213.08, 4463.78,   99.30,   11.25,   67.18,   74.02,   12.83,   94.53,   37.52,
   32.05,   29.00,   51.13,   81.83,   63.79,   84.00,   25.30,  281.92,   24.01,   60.66,  322.22,   11.48,  153.66,  103.60,   17.48,  177.41,   85.19,  255.68,   59.34,  223.66,   42.45,   10.31,   95.03,  208.86,  253.69,   15.93,   25.37,   14.48,   47.88,   46.76,    7.33,   14.94,   12.20,   21.39,   10.39,    8.12,   17.13,   16.37,  218.46, 4536.72,   98.85,   11.39,   67.91,   75.90,   12.87,   96.34,   38.34,
   32.21,   28.95,   52.11,   82.37,   63.44,   83.82,   25.21,  296.29,   24.10,   60.85,  324.08,   11.48,  156.44,  104.17,   17.83,  178.81,   86.20,  254.79,   59.34,  223.23,   43.29,   10.31,   95.95,  209.79,  264.48,   15.98,   25.21,   14.52,   48.34,   46.76,    7.35,   15.03,   12.34,   21.56,   10.47,    8.09,   17.26,   16.24,  217.11, 4629.10,   99.30,   11.39,   68.00,   76.08,   12.87,   95.89,   38.34,
