1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,1476   ,2002   ,2105   ,2207   ,2303   ,2308   ,2317   ,2324   ,2330   ,2354   ,2357   ,2382   ,2395   ,2408   ,2409   ,2412   ,2454   ,2474   ,2801   ,2823   ,2880   ,2881   ,2882   ,2883   ,2884   ,2885   ,2886   ,2887   ,2890   ,2891   ,2892   ,2912   ,3008   ,3045   ,3481   ,4904   ,4938   ,5880   ,6505   ,9904   ,
   30.45,   26.72,   59.35,   88.93,   71.38,   89.76,   23.28,  365.94,   24.26,   57.75,  337.48,   15.40,  156.51,  139.21,   20.44,  208.89,   91.97,  239.57,   64.50,  213.45,   61.81,   11.01,  100.01,  262.46,  359.67,   15.58,   27.84,   15.64,   46.16,   46.75,    8.91,   17.04,   12.66,   22.73,   12.37,    8.41,   18.47,   18.82,  235.13, 5774.47,  102.58,   13.56,   69.74,   88.85,   14.87,  101.05,   37.56,
   30.27,   26.72,   59.35,   89.69,   70.63,   89.48,   23.37,  360.10,   24.31,   58.52,  338.44,   15.83,  154.13,  138.02,   20.29,  209.85,   91.49,  237.68,   64.59,  215.86,   61.42,   10.88,  100.48,  261.49,  350.76,   15.53,   27.47,   15.50,   45.88,   46.46,    8.84,   16.95,   12.51,   22.59,   12.23,    8.47,   18.43,   18.63,  233.74, 5749.88,  102.58,   13.37,   69.07,   88.19,   14.73,  101.99,   37.60,
   30.10,   26.72,   59.44,   90.45,   70.91,   90.24,   23.62,  358.64,   24.40,   58.61,  337.48,   15.83,  155.08,  138.02,   20.29,  210.33,   91.68,  237.21,   64.59,  218.28,   60.94,   11.15,  100.01,  269.69,  348.88,   15.53,   27.89,   15.54,   46.02,   46.65,    8.85,   16.90,   12.51,   22.64,   12.32,    8.49,   18.52,   18.68,  231.43, 5838.41,  102.10,   13.51,   68.88,   87.62,   14.78,  102.47,   37.84,
   29.96,   26.48,   59.44,   90.54,   70.63,   89.86,   23.47,  344.04,   24.16,   58.23,  336.53,   15.40,  153.65,  136.84,   20.62,  209.37,   91.49,  232.48,   63.84,  214.41,   60.47,   10.88,   99.53,  261.97,  347.01,   15.39,   27.23,   15.41,   45.54,   46.13,    8.84,   16.81,   12.51,   22.49,   12.14,    8.49,   18.38,   18.68,  231.43, 5799.06,  102.10,   13.28,   68.50,   87.81,   14.73,  101.05,   37.13,
   29.70,   26.38,   60.00,   90.92,   71.10,   90.33,   23.47,  346.47,   24.26,   58.32,  333.18,   15.64,  153.65,  136.84,   20.29,  209.37,   89.77,  231.54,   63.65,  213.45,   59.79,   10.83,  100.01,  262.94,  339.50,   15.39,   27.51,   15.41,   45.40,   45.98,    8.81,   16.72,   12.47,   22.49,   12.19,    8.49,   18.19,   18.68,  229.58, 5848.25,  101.63,   13.28,   68.60,   88.94,   14.68,  101.52,   37.13,
   29.92,   26.58,   60.65,   92.06,   71.10,   90.61,   23.52,  348.42,   24.31,   58.71,  338.92,   15.59,  155.56,  138.61,   20.67,  210.33,   90.06,  233.43,   63.37,  215.86,   61.90,   10.97,  100.48,  264.87,  337.16,   15.39,   27.56,   15.41,   45.59,   46.46,    9.08,   16.81,   12.61,   22.64,   12.23,    8.48,   18.47,   18.72,  230.96, 5872.84,  102.10,   13.47,   68.60,   88.94,   14.78,  101.52,   37.09,
   29.83,   26.48,   60.56,   91.02,   71.10,   90.33,   23.47,  334.79,   24.40,   59.09,  339.40,   15.40,  153.65,  137.43,   20.62,  209.37,   91.39,  234.37,   63.56,  214.90,   61.62,   10.92,  100.01,  269.21,  337.16,   15.35,   27.27,   15.41,   45.30,   45.89,    9.13,   16.68,   12.66,   22.54,   12.23,    8.50,   18.43,   18.68,  236.06, 5730.20,  101.63,   13.28,   68.69,   87.43,   14.73,  100.57,   37.32,
   29.74,   26.43,   60.09,   90.92,   71.10,   90.71,   23.52,  338.20,   24.40,   58.61,  337.96,   15.26,  155.56,  138.61,   20.95,  211.30,   91.01,  240.99,   64.12,  214.41,   65.26,   10.92,  100.01,  265.83,  330.59,   15.44,   27.06,   15.50,   45.45,   46.27,    9.08,   16.72,   12.75,   22.54,   12.28,    8.50,   18.57,   18.77,  234.67, 5764.63,  101.63,   13.23,   68.60,   86.49,   14.78,  101.52,   37.13,
   29.66,   26.24,   60.46,   90.17,   71.10,   89.57,   23.47,  331.39,   24.16,   58.42,  334.62,   15.07,  152.69,  136.84,   20.76,  210.33,   89.77,  238.63,   66.09,  211.52,   63.63,   11.01,   99.53,  265.35,  314.18,   15.39,   27.35,   15.41,   45.06,   46.27,    9.00,   16.72,   12.61,   22.49,   12.19,    8.49,   18.47,   18.68,  231.89, 5543.30,  101.63,   13.37,   68.69,   83.85,   14.68,   99.62,   37.18,
