1101,1102,1216,1301,1303,1326,1402,1476,2002,2105,2207,2227,2301,2303,2308,2311,2317,2325,2330,2354,2357,2382,2395,2408,2409,2412,2454,2474,2801,2880,2881,2882,2883,2884,2885,2886,2887,2890,2891,2892,2912,3008,3045,3481,4904,4938,5880,6505,9904
31.4,27.61,56.05,75.47,59.5,77.36,23.08,341.71,21.91,63.03,305.94,188.56,35.61,11.14,141.38,29.78,65.57,43.08,141.93,63.85,259.45,49.43,223.73,34.78,8.73,105.57,201.57,210.91,15.34,14.35,36.91,34.26,7.62,15.74,10.3,21.77,10.78,8.7,14.6,14.7,217.78,2256.4,102.27,9.62,70.6,62.76,12.95,87.24,38.59
29.82,26.45,54.88,74.13,57.51,76.11,22.17,336.4,20.59,62.37,292.45,185.73,36.47,10.95,136.54,29.11,65.66,40.12,141.45,63.85,256.14,48.2,217.88,34.64,8.44,105.57,192.49,205.16,15.29,14.26,36.01,33.93,7.52,15.7,9.96,21.72,10.73,8.56,14.51,14.66,217.3,2241.65,102.27,9.34,71.37,62.57,13,84.66,37.38
29.62,26.16,55.18,73.75,57.41,75.92,22.55,324.34,20.34,61.98,294.86,189.03,35.66,10.81,137.51,28.15,65.4,40.58,141.93,61.66,255.66,47.83,214.95,34.87,8.39,104.62,193.92,193.65,15.11,14.12,35.82,33.93,7.43,15.39,9.91,21.48,10.6,8.45,14.47,14.57,219.73,2266.23,101.31,9.4,70.6,63.51,12.82,84.38,37.82
29.53,26.21,55.56,74.33,57.13,76.97,22.26,333.02,20.44,60.83,289.56,184.32,34.95,10.81,136.05,28.2,64.01,41.6,142.42,60.03,249.98,48.01,213.98,35.24,8.36,105.09,183.41,205.16,14.97,14.03,35.06,33.74,7.33,14.99,9.82,21.48,10.73,8.43,14.33,14.48,219.73,2295.72,101.79,9.31,69.94,61.35,12.63,86,37.24
28.86,25.82,54.79,74.13,58.36,76.88,22.17,299.72,20.34,61.7,288.11,183.84,35.66,10.76,136.54,28.24,62.97,42.02,141.93,61.47,250.46,47.64,213.98,35.43,8.53,105.57,187.24,204.2,14.74,14.03,34.97,33.55,7.3,15.03,9.86,21.58,10.6,8.35,14.25,14.39,218.27,2457.95,102.74,9.37,70.51,62.29,12.68,86.57,37.34
29.05,25.58,54.88,73.66,58.74,76.88,22.41,310.34,19.95,61.41,284.26,185.26,36.37,10.76,136.54,28.53,64.88,41.69,141.45,62.04,249.04,48.39,213.49,35.33,8.44,106.05,194.88,207.07,14.88,14.03,34.97,33.36,7.4,15.17,9.86,21.72,10.78,8.38,14.38,14.43,217.78,2487.44,105.12,9.45,71.18,60.98,12.59,84.47,37.34
28.52,24.67,55.56,73.56,58.55,79.75,22.12,299.24,19.95,60.83,286.18,186.2,35.99,10.76,136.54,28.68,64.19,41.46,141.45,62.71,246.19,50.18,213.49,34.91,8.31,105.57,191.06,201.32,14.79,14.03,34.73,33.22,7.27,14.9,9.86,21.53,10.64,8.34,14.2,14.34,219.73,2644.75,105.59,9.32,71.46,61.16,12.54,82.66,38.45
28.57,25.05,56.63,73.66,58.27,79.56,22.02,279.93,20.05,61.98,279.92,183.84,35.57,10.9,135.09,28.1,63.58,41.14,140.49,61.75,257.56,51.21,212.52,35.33,8.47,106.53,191.06,207.07,14.83,14.12,34.3,33.08,7.28,14.94,9.86,21.58,10.64,8.35,14.25,14.39,227.51,2595.59,105.59,9.37,71.56,58.63,12.63,84.66,38.59
27.89,24.62,58.96,73.08,56.47,78.31,21.69,277.04,19.61,63.99,267.39,183.37,36.61,10.81,136.05,27.48,64.53,41.55,138.57,62.71,249.04,51.21,216.42,37.1,8.31,107.01,191.06,201.8,14.69,14.35,33.83,32.7,7.14,14.94,9.82,21.81,10.37,8.33,14.29,14.39,228.97,2590.68,105.12,9.06,71.75,56.57,12.54,81.51,38.73
27.51,23.85,58.57,73.75,56.66,77.45,21.4,284.76,19.42,62.65,280.88,189.5,37.09,10.95,135.57,28.2,64.19,45.03,139.05,64.14,244.77,51.5,220.31,37.19,8.31,105.57,192.49,206.12,14.65,14.12,34.12,32.7,7.12,15.12,9.86,21.67,10.37,8.29,14.42,14.43,233.83,2526.77,105.12,9.02,71.65,58.82,12.41,81.7,40.13
27.89,23.8,58.38,73.66,56.37,79.08,21.3,282.35,19.56,63.9,282.33,188.56,37.85,11.05,136.05,28.05,64.45,43.04,141.45,66.34,241.46,52.16,223.24,36.64,8.28,105.57,193.45,211.39,14.74,14.21,34.45,32.94,7.27,15.57,9.86,21.67,10.46,8.38,14.6,14.48,234.31,2575.93,106.07,9.01,71.56,58.45,12.54,84.09,39.89
27.41,23.37,58.28,74.23,56.28,80.42,21.26,289.1,19.51,65.62,282.81,189.97,38.75,11.05,135.57,28.05,64.53,43.17,141.45,68.06,245.25,52.63,223.24,35.98,8.18,106.05,194.4,213.31,15.06,14.39,34.68,32.89,7.19,15.52,9.82,21.86,10.42,8.33,14.56,14.61,233.34,2575.93,106.55,8.91,72.42,57.32,12.68,85.24,40.42
26.64,23.03,57.6,72.51,56.37,76.4,21.21,283.79,19.17,63.13,276.55,188.56,38.79,11,133.63,27.81,64.36,42.25,141.45,67.68,240.99,51.87,222.26,35.61,8.14,104.62,191.06,210.91,14.92,14.3,34.4,33.22,7.16,15.34,9.86,21.58,10.51,8.3,14.42,14.48,234.31,2556.27,105.12,8.9,71.84,57.32,12.45,84.38,40.33
27.22,22.93,58.18,72.89,56.18,77.36,21.54,284.76,19.37,64.09,280.88,190.44,38.89,11.05,133.63,27.81,64.19,43.04,142.9,67.58,239.57,51.5,219.34,36.36,8.28,105.09,192.97,221.45,14.79,14.21,34.54,33.17,7.25,15.39,9.82,21.67,10.55,8.43,14.47,14.48,231.4,2600.51,105.59,9.03,71.46,56.57,12.45,82.94,40.47
27.7,23.56,58.86,73.56,57.7,77.16,22.12,297.31,19.86,64.18,291.97,192.8,38.75,11.29,137.02,29.97,67.14,45.21,148.19,68.73,254.24,53,227.63,36.91,8.78,105.09,200.61,243.02,15.06,14.39,35.87,34.68,7.44,15.65,10.15,22.1,10.78,8.56,14.6,14.52,234.31,2664.42,105.12,9.57,72.42,62.19,12.68,85.81,40.81
27.8,23.08,58.18,74.8,57.22,78.03,21.83,293.45,19.42,66.19,290.04,194.22,40.27,11.29,136.54,31.12,66.27,46.32,145.3,69.21,250.93,53.76,225.68,36.68,8.61,105.57,199.65,238.71,14.97,14.44,35.06,34.4,7.44,15.39,10.01,21.91,10.73,8.49,14.6,14.57,234.31,2630,105.59,9.28,72.03,61.16,12.59,85.43,40.91
28.13,23.27,58.96,75.47,57.98,77.83,22.12,299.24,19.71,66.1,291.97,195.63,40.17,11.48,137.51,31.7,68,46.79,148.67,69.69,252.82,53.57,230.55,36.08,8.67,105.57,201.57,231.04,15.16,14.53,35.73,35.16,7.49,15.83,10.2,22.1,10.78,8.56,14.73,14.61,236.26,2684.08,106.07,9.37,71.37,63.32,12.68,86.48,40.71
28.18,22.98,58.28,74.61,57.6,76.97,22.07,315.17,19.95,63.99,291.97,194.69,40.36,11.57,138.96,31.7,67.74,46.79,149.15,69.49,256.61,53.94,231.04,36.17,8.68,105.09,204.43,231.52,15.16,14.58,35.44,34.97,7.47,15.7,10.15,22.19,10.69,8.59,14.73,14.61,232.85,2639.84,104.64,9.42,70.7,62.1,12.73,84.95,40.71
28.33,23.56,58.38,74.9,57.7,78.03,22.17,318.55,19.95,65.04,300.16,195.16,39.89,11.62,138.47,34.86,68,49.29,150.59,69.88,258.03,53.85,234.45,37.01,8.73,105.57,203,235.83,15.25,14.85,35.82,35.53,7.59,15.79,10.35,22.19,10.87,8.72,15.04,14.75,233.83,2639.84,105.59,9.6,71.27,62.38,12.82,85.9,41.34
28.52,23.7,59.73,75.57,58.74,78.12,22.45,330.13,19.95,65.14,303.53,202.7,39.93,11.67,143.32,35.39,68.96,49.29,151.08,70.16,267.97,54.51,235.91,37.8,8.64,105.09,206.82,237.27,15.29,14.89,36.48,35.96,7.69,16.1,10.44,22.33,10.96,8.72,15.18,14.88,239.66,2708.66,106.07,9.45,71.56,63.32,12.91,86.1,42.26
28.9,23.94,60.22,75.47,59.03,78.7,22.07,337.85,19.81,64.09,300.16,202.7,39.89,11.67,145.25,35.39,69.48,49.1,150.59,71.22,265.13,54.6,234.94,36.91,8.77,105.09,210.16,237.75,15.29,14.76,36.48,35.63,7.72,16.23,10.64,22.52,11.05,8.75,15.13,14.93,240.63,2674.25,106.07,9.49,71.65,63.6,13.09,85.04,42.21
28.76,24.04,60.8,75.47,58.84,78.41,22.41,331.09,20.49,64.76,303.05,202.7,40.41,11.72,146.71,34.86,69.91,49.1,153,71.22,264.19,54.6,237.86,36.77,9.02,105.57,212.07,240.63,15.34,14.94,36.96,35.91,7.76,16.14,10.59,22.76,11.09,8.74,15.22,15.07,244.52,2782.4,105.12,9.8,71.94,64.63,13.05,83.99,42.01
28.86,23.99,61.48,75.38,58.55,78.79,22.21,307.44,20.2,65.14,298.23,198.46,40.69,11.72,143.32,35.2,68.78,49.01,153,70.55,263.24,54.6,236.89,37.1,8.91,106.05,205.39,234.88,15.34,14.89,36.77,35.91,7.7,16.19,10.4,22.9,11.05,8.77,15.13,15.02,241.61,2782.4,105.12,9.57,71.27,63.32,13,84.28,41.15
29.53,24.86,60.9,75.47,59.22,78.5,22.55,304.07,20.44,64.66,296.3,199.4,40.46,11.86,146.71,35.44,69.39,49.48,154.44,71.22,267.5,54.6,238.84,36.31,8.86,107.01,209.21,238.23,15.39,14.98,36.82,35.86,7.85,16.41,10.25,22.85,11.09,8.77,15.13,15.07,241.61,2806.98,106.55,9.53,71.75,64.16,13.09,83.42,41.48
29.43,24.62,60.41,75.28,59.31,78.5,22.5,307.44,20.44,64.37,300.64,196.57,39.65,11.81,146.22,34.96,69.56,49.29,153.96,71.12,267.03,54.23,236.89,36.4,8.9,107.01,214.94,237.27,15.29,14.94,36.48,35.63,7.81,16.28,10.3,22.8,11.05,8.77,15.09,15.02,242.58,2846.3,106.07,9.5,71.75,64.25,13,84.85,41.34
28.81,23.9,61.96,74.99,58.55,78.6,22.17,326.75,20.54,62.94,303.05,194.22,39.93,11.86,146.71,34.96,69.56,49.1,154.92,71.12,265.13,54.13,238.84,36.08,8.99,107.01,219.24,232.48,15.39,15.03,36.96,35.53,7.83,16.23,10.3,22.8,11.09,8.77,15.13,15.02,241.12,2841.39,106.55,9.58,72.51,64.82,13,85.24,40.95
