¤é´Á,1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,1722   ,1802   ,2002   ,2105   ,2201   ,2207   ,2301   ,2303   ,2308   ,2311   ,2317   ,2324   ,2325   ,2330   ,2347   ,2353   ,2354   ,2357   ,2382   ,2409   ,2412   ,2454   ,2474   ,2498   ,2801   ,2880   ,2881   ,2882   ,2883   ,2885   ,2886   ,2890   ,2891   ,2892   ,2912   ,3008   ,3045   ,3231   ,3481   ,4904   ,3673   ,5880   ,6505   ,
20120102,   25.64,   23.45,   29.46,   61.62,   47.80,   61.59,   24.94,   54.20,   28.46,   22.79,   39.90,   45.39,  116.49,   23.73,   10.08,   57.83,   17.52,   43.45,   21.52,   19.51,   62.10,   50.34,   31.65,   70.61,  146.79,   45.46,   11.38,   73.41,  216.62,  113.19,  421.49,   10.30,    9.64,   23.37,   21.91,    6.57,   11.64,   13.85,    5.21,   10.30,    9.79,  140.95,  499.24,   68.92,   22.16,   10.93,   42.42,  255.51,   10.54,   76.56,
20120103,   26.16,   23.80,   29.70,   61.78,   48.92,   62.14,   25.16,   54.36,   28.41,   23.15,   40.08,   47.42,  117.73,   24.15,   10.28,   58.40,   17.79,   44.14,   22.17,   19.80,   62.68,   50.62,   32.29,   71.35,  147.82,   45.39,   11.55,   73.63,  222.17,  119.01,  434.73,   10.43,    9.82,   24.20,   22.57,    6.67,   11.95,   14.21,    5.40,   10.78,   10.16,  142.64,  533.54,   69.07,   22.71,   11.07,   42.42,  263.79,   10.72,   76.22,
20120104,   26.30,   23.87,   29.80,   61.78,   49.00,   63.00,   25.48,   54.75,   28.78,   23.15,   40.14,   47.07,  116.91,   24.53,   10.40,   58.40,   18.07,   44.41,   22.45,   20.46,   62.76,   50.82,   33.40,   71.72,  149.53,   46.26,   11.60,   73.63,  222.57,  120.68,  437.38,   10.53,    9.79,   24.39,   22.50,    6.70,   11.95,   14.46,    5.40,   10.83,   10.16,  143.06,  526.32,   68.99,   22.71,   11.11,   42.57,  266.89,   10.60,   75.97,
20120105,   26.30,   24.08,   29.90,   62.40,   49.16,   63.32,   25.59,   55.06,   28.88,   23.15,   40.64,   47.51,  117.32,   25.20,   10.52,   58.96,   18.45,   44.41,   22.53,   20.93,   62.93,   51.03,   34.88,   71.72,  159.08,   46.83,   11.64,   73.63,  223.76,  121.92,  428.55,   10.53,    9.85,   24.65,   22.74,    6.68,   11.91,   14.57,    5.41,   10.94,   10.33,  143.06,  529.93,   69.36,   23.18,   11.25,   42.50,  267.58,   10.75,   76.06,
20120106,   25.82,   23.80,   30.21,   63.72,   49.08,   64.49,   25.05,   54.82,   28.88,   23.15,   40.88,   47.25,  116.49,   25.27,   10.40,   59.85,   18.51,   44.78,   22.85,   21.18,   62.60,   51.17,   34.88,   73.41,  157.04,   47.12,   11.42,   73.56,  220.98,  130.25,  425.46,   10.43,    9.82,   24.27,   22.33,    6.50,   11.83,   14.53,    5.34,   10.58,   10.19,  142.64,  544.38,   67.97,   23.87,   11.02,   42.12,  266.20,   10.66,   76.39,
20120109,   25.45,   23.84,   30.28,   63.88,   49.40,   64.34,   25.01,   54.28,   29.02,   23.15,   41.01,   47.51,  116.08,   25.48,   10.32,   60.02,   18.65,   45.00,   23.03,   21.37,   62.60,   51.17,   36.31,   73.41,  158.74,   47.12,   11.38,   72.90,  211.86,  132.33,  403.39,   10.37,    9.76,   24.05,   21.91,    6.43,   11.79,   14.39,    5.25,   10.41,   10.13,  140.95,  541.67,   68.26,   24.17,   10.93,   42.12,  260.68,   10.48,   76.39,
20120110,   26.23,   24.22,   30.96,   64.50,   50.35,   64.34,   25.95,   54.67,   29.20,   23.15,   41.38,   48.57,  116.91,   26.18,   10.64,   61.15,   19.03,   46.12,   23.14,   21.66,   63.34,   51.38,   35.66,   73.78,  156.70,   47.12,   12.13,   72.53,  214.24,  131.49,  396.77,   10.50,    9.82,   24.20,   22.29,    6.55,   12.38,   14.75,    5.27,   10.66,   10.27,  142.64,  538.06,   68.70,   24.17,   11.47,   41.97,  262.75,   10.60,   78.50,
20120111,   26.60,   24.22,   31.06,   63.88,   50.19,   64.02,   25.91,   54.75,   29.29,   23.11,   41.44,   49.11,  117.32,   26.18,   10.76,   61.15,   19.03,   46.01,   22.85,   21.66,   63.34,   51.38,   35.34,   72.75,  156.70,   47.55,   12.66,   72.90,  217.81,  132.74,  406.04,   10.46,    9.79,   24.20,   22.26,    6.51,   12.18,   14.57,    5.26,   10.55,   10.19,  144.33,  551.60,   68.85,   24.22,   11.38,   40.71,  253.79,   10.63,   78.50,
20120112,   26.75,   24.54,   31.09,   64.81,   50.19,   64.65,   25.95,   53.97,   29.29,   23.11,   41.93,   48.66,  116.91,   26.21,   11.08,   62.04,   19.24,   46.22,   22.96,   21.77,   63.76,   52.00,   35.06,   72.75,  156.70,   47.70,   12.62,   72.90,  215.83,  132.74,  409.13,   10.40,    9.70,   24.05,   22.19,    6.44,   12.30,   14.57,    5.20,   10.66,   10.04,  138.84,  551.60,   68.85,   23.96,   11.20,   40.33,  243.79,   10.63,   78.50,
