¤é´Á,1101   ,1102   ,1216   ,1301   ,1303   ,1326   ,1402   ,2002   ,2105   ,2201   ,2207   ,2227   ,2301   ,2303   ,2308   ,2311   ,2317   ,2324   ,2325   ,2330   ,2354   ,2357   ,2382   ,2409   ,2412   ,2454   ,2474   ,2498   ,2801   ,2880   ,2881   ,2882   ,2883   ,2884   ,2885   ,2886   ,2887   ,2890   ,2891   ,2892   ,2912   ,3008   ,3045   ,3474   ,3481   ,4904   ,4938   ,5880   ,6505   ,9904   ,
20140619,   36.96,   32.92,   42.80,   68.61,   58.79,   63.79,   26.28,   22.04,   67.15,   44.33,  323.28,  273.53,   38.82,   12.75,  175.24,   32.70,   62.80,   19.70,   39.94,  111.22,   58.16,  256.56,   67.65,   10.31,   80.05,  437.50,  257.34,  132.12,   13.87,   12.98,   36.37,   37.85,    7.48,   12.60,   13.47,   19.73,   11.20,    9.17,   14.03,   12.65,  208.31, 2067.48,   81.27,   54.00,   11.03,   55.94,   45.97,   11.92,   65.82,   31.28,
20140620,   36.79,   32.83,   42.64,   67.92,   58.20,   63.61,   26.23,   22.04,   66.32,   44.56,  321.52,  273.16,   39.77,   12.45,  178.73,   31.99,   63.07,   19.26,   39.46,  109.89,   58.41,  254.61,   67.25,   10.27,   79.64,  429.89,  255.99,  135.10,   13.90,   12.80,   36.16,   37.77,    7.51,   12.44,   13.55,   19.57,   11.20,    9.17,   13.92,   12.65,  210.98, 2062.76,   80.78,   52.70,   11.03,   55.61,   46.05,   11.92,   65.82,   31.98,
20140623,   36.46,   32.92,   42.48,   68.61,   58.53,   64.21,   26.36,   21.91,   66.57,   44.51,  321.96,  274.62,   38.54,   12.41,  178.73,   31.78,   65.28,   19.22,   39.18,  108.57,   58.57,  254.61,   67.25,   10.18,   79.64,  431.58,  249.70,  132.12,   13.94,   12.98,   36.38,   37.77,    7.91,   12.37,   13.55,   19.57,   11.13,    9.13,   13.92,   12.72,  209.65, 2128.85,   80.70,   52.70,   10.94,   55.78,   46.13,   11.92,   66.68,   31.28,
20140624,   36.96,   33.16,   42.56,   69.13,   59.54,   64.64,   26.32,   21.95,   65.56,   44.61,  332.12,  276.09,   38.23,   12.45,  178.73,   31.52,   65.68,   19.10,   38.82,  108.57,   58.74,  254.61,   68.70,   10.27,   79.64,  426.52,  235.33,  134.11,   13.94,   13.05,   36.55,   38.11,    7.81,   12.44,   13.75,   19.73,   11.09,    9.17,   14.03,   12.79,  212.32, 2086.37,   80.86,   54.00,   10.99,   55.78,   45.48,   11.96,   66.34,   31.07,
20140625,   36.67,   33.28,   42.88,   68.44,   59.54,   64.04,   26.28,   21.69,   63.98,   44.15,  334.77,  276.09,   38.11,   12.49,  178.73,   31.36,   64.54,   19.10,   39.94,  109.01,   58.32,  249.53,   67.89,   10.27,   79.39,  426.52,  245.21,  131.13,   13.94,   13.12,   37.07,   38.02,    7.75,   12.34,   13.71,   19.77,   11.16,    9.10,   13.99,   12.82,  211.43, 2095.81,   80.38,   53.30,   11.17,   55.37,   45.08,   12.03,   66.94,   30.76,
20140626,   36.67,   33.41,   43.12,   69.04,   60.22,   64.64,   26.23,   21.82,   64.90,   44.61,  336.53,  279.02,   38.23,   12.92,  182.21,   32.20,   65.88,   19.10,   39.54,  109.89,   60.48,  255.39,   69.02,   10.89,   79.31,  434.96,  248.80,  133.11,   13.98,   13.19,   37.02,   38.36,    7.88,   12.41,   13.67,   19.89,   11.20,    9.13,   14.06,   12.85,  210.09, 2109.97,   80.14,   53.10,   11.94,   55.37,   44.51,   12.10,   67.46,   30.81,
20140627,   36.75,   33.45,   43.04,   69.04,   60.13,   64.64,   26.48,   21.65,   64.73,   44.51,  336.53,  280.12,   38.78,   12.71,  182.21,   32.15,   65.94,   18.86,   38.78,  110.78,   59.90,  256.56,   68.86,   10.62,   79.72,  423.14,  247.01,  134.11,   13.90,   13.15,   36.81,   38.44,    7.85,   12.41,   13.54,   19.85,   11.13,    9.13,   14.10,   12.96,  211.43, 2119.41,   79.88,   51.50,   11.85,   55.78,   43.54,   12.14,   67.73,   31.15,
20140630,   37.12,   33.57,   43.12,   69.04,   60.47,   64.81,   26.56,   21.69,   63.81,   44.61,  336.53,  279.75,   39.33,   12.79,  189.62,   32.57,   66.88,   19.42,   39.22,  111.66,   60.15,  260.08,   70.07,   11.20,   79.47,  426.52,  250.15,  137.09,   13.94,   13.19,   37.33,   38.81,    7.93,   12.41,   13.80,   19.77,   11.13,    9.17,   14.17,   12.96,  212.76, 2246.86,   79.19,   54.30,   12.66,   55.37,   46.30,   12.17,   67.55,   31.33,
20140701,   37.94,   33.65,   42.96,   69.22,   62.15,   65.59,   26.98,   21.74,   65.31,   44.24,  340.07,  279.75,   39.61,   13.05,  189.62,   33.54,   68.22,   19.74,   39.82,  112.98,   61.40,  260.08,   71.84,   11.16,   79.39,  429.05,  247.01,  137.09,   13.98,   13.19,   37.20,   38.69,    7.90,   12.41,   13.63,   19.89,   11.20,    9.17,   14.17,   12.96,  212.76, 2194.93,   78.68,   54.80,   13.02,   55.13,   45.32,   12.14,   68.81,   31.07,
20140702,   37.29,   33.57,   43.69,   69.39,   63.07,   65.16,   27.18,   21.74,   64.90,   45.16,  341.83,  280.48,   40.16,   13.09,  186.57,   34.38,   68.89,   19.90,   40.14,  116.96,   62.48,  260.08,   70.79,   11.33,   79.31,  437.50,  249.70,  135.60,   14.02,   13.22,   37.28,   38.48,    7.98,   12.34,   13.76,   19.73,   11.20,    9.24,   14.24,   13.02,  212.76, 2199.65,   79.19,   57.60,   13.88,   55.13,   45.48,   12.17,   67.73,   31.02,
20140703,   37.29,   33.45,   44.25,   68.77,   62.23,   64.13,   27.43,   21.69,   64.56,   44.84,  337.86,  281.22,   40.63,   13.39,  186.84,   34.33,   69.56,   20.18,   40.94,  118.72,   62.64,  267.11,   70.07,   11.82,   79.14,  451.85,  252.40,  136.09,   13.94,   13.08,   36.98,   38.40,    7.95,   12.34,   13.80,   19.61,   11.13,    9.20,   14.20,   12.92,  212.76, 2261.02,   78.25,   61.60,   14.06,   54.56,   46.13,   12.10,   67.28,   30.06,
20140704,   37.53,   33.78,   44.89,   68.68,   61.81,   63.69,   27.10,   21.61,   63.48,   44.61,  338.74,  281.95,   41.50,   14.12,  189.08,   34.33,   68.89,   20.69,   41.34,  119.16,   61.90,  270.62,   70.15,   11.69,   78.98,  457.07,  246.11,  137.58,   13.90,   13.12,   37.20,   38.48,    7.97,   12.25,   13.67,   19.61,   11.13,    9.20,   14.20,   12.92,  211.87, 2237.42,   77.14,   59.90,   13.84,   54.15,   46.30,   12.14,   66.83,   30.28,
20140707,   37.53,   33.90,   45.05,   68.24,   61.22,   63.51,   26.90,   21.69,   63.31,   44.79,  338.30,  281.95,   41.50,   14.08,  185.94,   33.87,   69.22,   20.41,   44.22,  120.05,   61.15,  274.92,   69.34,   11.78,   78.98,  461.41,  254.64,  133.11,   13.98,   13.05,   37.20,   38.27,    7.92,   12.37,   13.71,   19.69,   11.16,    9.17,   14.13,   12.82,  212.32, 2289.34,   77.99,   60.90,   14.06,   54.31,   47.27,   12.10,   66.39,   30.63,
20140708,   37.53,   33.94,   45.38,   68.59,   60.47,   63.51,   27.18,   21.78,   63.73,   44.84,  336.97,  283.05,   41.34,   13.77,  187.74,   33.45,   69.89,   21.05,   43.58,  118.72,   61.32,  267.11,   71.19,   11.73,   79.39,  453.59,  255.09,  135.60,   14.05,   13.22,   37.59,   39.02,    7.90,   12.37,   13.67,   19.97,   11.20,    9.48,   14.28,   12.96,  212.76, 2303.50,   77.91,   60.20,   13.70,   55.04,   48.41,   12.14,   66.92,   29.59,
20140709,   37.53,   33.98,   45.21,   68.15,   61.24,   63.42,   27.06,   21.74,   64.31,   44.93,  335.21,  284.15,   41.90,   13.68,  185.05,   32.70,   70.22,   20.49,   43.10,  118.28,   62.15,  253.83,   70.47,   11.42,   79.39,  450.98,  252.40,  134.11,   14.17,   13.22,   38.62,   39.06,    7.97,   12.34,   13.93,   19.97,   11.42,    9.51,   14.59,   12.99,  212.32, 2232.69,   78.16,   58.70,   13.48,   55.13,   47.27,   12.21,   66.65,   30.20,
20140710,   37.53,   34.11,   45.86,   68.68,   61.33,   63.42,   27.10,   21.69,   64.98,   45.11,  341.83,  284.15,   42.84,   13.86,  186.39,   33.49,   72.57,   20.65,   40.22,  118.72,   62.31,  255.78,   70.39,   11.69,   79.31,  447.51,  253.74,  133.61,   14.32,   13.29,   39.53,   40.19,    8.18,   12.50,   14.18,   20.21,   11.60,    9.54,   14.95,   13.12,  213.65, 2341.26,   77.82,   60.50,   13.38,   55.37,   48.41,   12.35,   68.09,   29.11,
20140711,   37.37,   33.53,   45.29,   68.50,   62.63,   63.42,   27.23,   21.61,   65.40,   44.61,  337.42,  278.65,   42.69,   13.50,  186.39,   32.78,   72.90,   19.94,   39.42,  120.49,   61.48,  256.56,   68.46,   11.47,   79.14,  435.34,  251.05,  131.62,   14.09,   13.12,   39.45,   39.81,    8.05,   12.50,   14.05,   20.17,   11.34,    9.41,   14.77,   13.06,  211.87, 2355.42,   77.91,   57.50,   13.38,   55.70,   48.73,   12.24,   67.46,   29.50,
20140714,   37.12,   33.53,   44.97,   68.41,   62.19,   62.98,   27.23,   21.56,   66.15,   44.61,  340.95,  281.95,   42.84,   13.99,  183.70,   33.03,   73.57,   21.33,   39.82,  119.58,   61.90,  254.61,   69.02,   12.22,   79.14,  437.08,  247.01,  138.08,   14.17,   13.19,   40.66,   41.60,    8.25,   12.83,   14.27,   20.17,   11.42,    9.61,   14.95,   13.16,  213.65, 2416.79,   77.39,   56.70,   13.75,   55.86,   48.25,   12.31,   67.91,   29.18,
20140715,   37.20,   33.53,   45.78,   68.95,   62.63,   63.24,   27.31,   21.56,   66.90,   44.74,  335.65,  277.92,   42.21,   13.86,  184.60,   33.08,   74.24,   21.81,   39.86,  120.04,   63.89,  255.39,   70.63,   12.22,   79.23,  431.00,  252.40,  136.59,   14.51,   13.29,   42.00,   42.43,    8.46,   12.89,   14.27,   20.72,   11.60,    9.68,   15.68,   13.26,  211.43, 2426.23,   77.14,   58.10,   13.70,   55.37,   49.79,   12.38,   67.73,   29.36,
20140716,   37.94,   33.65,   44.81,   67.97,   62.11,   62.89,   27.35,   21.61,   65.73,   44.61,  329.47,  277.92,   42.29,   13.63,  185.05,   32.78,   71.90,   22.92,   38.99,  117.78,   62.73,  255.78,   69.66,   12.17,   78.98,  431.87,  248.35,  136.09,   14.32,   13.15,   40.66,   42.27,    8.54,   12.83,   14.10,   20.80,   11.56,    9.58,   15.68,   13.26,  210.09, 2487.59,   77.39,   58.30,   13.72,   54.90,   48.73,   12.35,   67.28,   29.63,
20140717,   37.77,   33.61,   45.05,   67.88,   62.19,   63.33,   27.52,   21.69,   65.15,   44.15,  336.09,  277.55,   41.82,   13.33,  183.70,   32.70,   71.23,   21.97,   37.91,  112.36,   62.73,  251.10,   69.58,   12.17,   79.78,  430.13,  246.11,  135.10,   14.36,   13.29,   41.00,   42.60,    8.54,   12.93,   14.01,   20.76,   11.56,    9.61,   15.64,   13.39,  212.76, 2388.46,   77.65,   57.80,   13.86,   54.81,   47.84,   12.46,   68.09,   29.86,
20140718,   37.86,   33.37,   45.21,   67.88,   62.19,   63.77,   27.35,   21.61,   65.40,   44.88,  338.74,  279.02,   42.37,   13.46,  179.22,   31.99,   71.90,   22.96,   38.57,  111.46,   62.73,  252.27,   69.02,   12.31,   79.78,  437.95,  251.50,  139.07,   14.28,   13.29,   41.05,   42.85,    8.50,   12.93,   14.01,   20.76,   11.53,    9.65,   15.60,   13.33,  211.87, 2246.86,   78.68,   57.30,   13.95,   54.72,   48.49,   12.46,   67.73,   29.63,
20140721,   38.20,   33.45,   45.38,   68.32,   62.19,   63.86,   27.56,   21.95,   65.15,   44.70,  336.53,  277.55,   42.05,   13.72,  182.81,   32.41,   73.90,   22.92,   39.15,  111.46,   63.23,  255.39,   69.74,   12.04,   79.43,  440.56,  249.70,  137.09,   14.32,   13.22,   41.26,   42.93,    8.46,   12.89,   14.18,   20.84,   11.63,    9.75,   15.53,   13.39,  212.76, 2369.58,   78.85,   56.30,   13.86,   54.64,   48.81,   12.46,   67.55,   29.45,
20140722,   38.03,   33.78,   45.86,   68.41,   62.11,   64.31,   27.72,   22.00,   64.56,   44.84,  340.95,  279.39,   42.45,   13.86,  186.39,   33.29,   73.57,   23.52,   38.99,  112.36,   63.14,  257.35,   70.63,   11.91,   79.69,  449.25,  248.80,  140.56,   14.47,   13.36,   41.70,   42.93,    8.50,   12.96,   14.18,   20.92,   11.67,    9.75,   15.42,   13.43,  212.76, 2355.42,   79.02,   59.80,   13.95,   54.55,   48.90,   12.53,   68.18,   29.32,
20140724,   38.03,   33.65,   45.62,   68.24,   62.28,   64.13,   27.80,   22.04,   65.43,   44.65,  340.51,  280.12,   43.40,   13.81,  187.29,   31.78,   73.90,   23.04,   38.49,  112.82,   63.64,  260.86,   71.28,   12.45,   79.78,  445.77,  253.74,  140.07,   14.69,   13.40,   42.13,   44.18,    8.54,   12.96,   14.40,   21.08,   11.67,    9.78,   15.64,   13.56,  214.54, 2331.82,   79.02,   59.10,   14.00,   54.72,   49.87,   12.56,   68.27,   28.91,
20140725,   38.03,   33.65,   45.46,   68.24,   61.76,   64.57,   28.01,   22.13,   65.17,   44.51,  342.72,  282.68,   43.40,   13.46,  184.15,   29.85,   72.23,   22.28,   36.91,  111.01,   63.23,  255.00,   69.10,   12.45,   79.43,  440.56,  246.11,  136.59,   14.73,   13.50,   42.65,   44.10,    8.58,   13.05,   14.23,   21.16,   11.74,    9.82,   15.75,   13.63,  213.65, 2171.33,   78.85,   58.30,   13.86,   54.29,   48.65,   12.63,   67.73,   28.73,
20140728,   38.07,   33.82,   46.58,   68.86,   61.94,   65.37,   28.42,   22.34,   65.43,   44.88,  351.55,  290.00,   43.40,   13.11,  181.91,   30.18,   70.22,   22.60,   36.50,  109.66,   62.73,  254.22,   71.36,   12.45,   79.17,  437.08,  234.88,  135.60,   14.92,   13.64,   42.82,   44.85,    8.54,   13.18,   14.18,   21.32,   11.89,    9.82,   15.71,   14.03,  214.54, 2128.85,   78.85,   57.10,   14.04,   53.69,   47.43,   12.88,   68.27,   28.96,
20140729,   39.33,   34.60,   46.82,   68.86,   62.19,   65.55,   28.80,   22.56,   65.87,   45.30,  372.31,  297.69,   43.40,   12.93,  184.60,   29.72,   70.22,   22.09,   37.37,  111.91,   62.31,  257.35,   70.63,   11.91,   79.43,  432.74,  224.10,  134.11,   14.69,   13.61,   41.09,   43.77,    8.67,   13.28,   14.14,   21.08,   11.78,    9.75,   15.42,   13.80,  216.77, 2180.77,   79.36,   53.20,   13.12,   54.29,   45.48,   12.74,   69.35,   29.68,
20140730,   39.50,   34.80,   46.98,   69.74,   61.94,   66.17,   28.47,   22.69,   66.30,   45.85,  382.46,  298.44,   42.61,   13.15,  183.70,   30.31,   69.89,   22.64,   37.00,  112.36,   62.40,  256.56,   69.83,   12.36,   79.43,  436.21,  229.94,  134.11,   14.92,   13.79,   42.04,   44.47,    8.58,   13.28,   14.27,   21.00,   11.89,    9.78,   15.60,   13.90,  216.32, 2213.81,   79.36,   53.20,   13.40,   54.29,   46.38,   12.88,   68.81,   30.13,
20140731,   38.76,   34.31,   46.18,   68.50,   60.55,   65.02,   27.85,   22.43,   65.60,   45.85,  355.72,  289.59,   42.42,   12.40,  184.60,   30.10,   69.22,   22.13,   34.76,  109.21,   62.15,  249.93,   67.97,   12.22,   79.35,  407.54,  222.75,  131.62,   14.85,   13.64,   41.09,   44.03,    8.40,   12.99,   14.35,   21.04,   11.71,    9.65,   15.31,   13.80,  213.21, 2199.65,   78.85,   52.30,   13.26,   53.69,   46.70,   12.74,   68.81,   30.40,
20140801,   38.42,   34.19,   46.10,   67.97,   59.69,   64.39,   27.56,   22.43,   65.52,   45.20,  344.34,  283.44,   41.16,   11.96,  180.57,   30.23,   68.22,   21.89,   34.13,  108.30,   61.48,  250.32,   67.89,   12.36,   79.78,  431.43,  230.84,  135.10,   14.66,   13.50,   40.14,   43.16,    8.23,   12.96,   14.05,   20.60,   11.63,    9.54,   15.02,   13.84,  214.10, 2194.93,   79.02,   51.50,   13.16,   54.12,   47.60,   12.63,   68.81,   30.08,
20140804,   39.37,   34.47,   45.78,   66.64,   58.22,   64.13,   27.27,   22.51,   65.26,   45.16,  352.08,  281.52,   40.41,   12.00,  183.26,   30.85,   70.56,   23.40,   34.84,  111.46,   61.56,  254.61,   70.92,   12.31,   79.35,  427.52,  235.33,  134.11,   14.54,   13.47,   40.14,   42.81,    8.24,   12.86,   14.05,   20.72,   11.67,    9.48,   15.13,   13.62,  213.65, 2265.74,   79.28,   53.00,   13.12,   54.55,   48.57,   12.53,   67.46,   30.13,
20140805,   38.29,   33.69,   44.81,   65.84,   57.62,   62.98,   26.94,   22.25,   64.21,   44.60,  328.88,  261.90,   40.45,   11.65,  181.02,   30.43,   68.22,   22.60,   34.01,  107.85,   60.15,  247.97,   69.91,   12.09,   79.00,  423.18,  227.25,  128.15,   14.17,   13.15,   38.54,   41.54,    8.11,   12.60,   13.54,   20.13,   11.45,    9.34,   14.70,   13.25,  209.20, 2180.77,   78.08,   51.00,   12.98,   53.78,   46.54,   12.31,   66.12,   29.63,
20140806,   38.20,   33.41,   44.01,   67.53,   59.86,   63.42,   26.85,   22.17,   64.39,   42.92,  341.16,  243.83,   40.75,   11.78,  180.57,   30.69,   69.22,   22.76,   34.38,  108.75,   59.82,  245.24,   69.74,   11.64,   79.00,  437.08,  233.98,  120.70,   14.21,   13.33,   39.14,   42.46,    8.14,   12.70,   13.58,   20.64,   11.56,    9.37,   14.81,   13.29,  206.92, 2194.93,   78.16,   50.20,   12.70,   54.29,   46.13,   12.49,   66.56,   29.63,
20140807,   38.55,   33.90,   44.90,   66.73,   59.86,   63.77,   27.27,   22.34,   63.87,   43.29,  332.06,  228.06,   40.24,   11.74,  186.39,   30.85,   69.22,   22.02,   34.67,  109.66,   60.15,  242.51,   68.82,   11.86,   79.61,  427.52,  228.14,  123.68,   14.25,   13.40,   39.40,   42.55,    8.16,   12.83,   13.71,   20.76,   11.60,    9.48,   15.20,   13.29,  208.29, 2152.45,   79.71,   46.70,   12.65,   54.64,   45.65,   12.49,   66.12,   29.41,
20140808,   38.72,   33.65,   44.90,   66.46,   59.26,   63.15,   26.98,   22.17,   63.43,   42.92,  332.52,  236.91,   40.33,   11.56,  186.39,   30.43,   68.55,   21.61,   35.34,  108.75,   59.82,  240.94,   69.15,   12.00,   79.35,  426.22,  234.88,  125.66,   14.29,   13.29,   39.32,   42.20,    8.00,   12.70,   13.67,   20.68,   11.56,    9.44,   15.02,   13.21,  207.37, 2256.30,   79.88,   43.45,   12.56,   55.07,   46.13,   12.46,   65.94,   29.68,
20140811,   38.81,   34.35,   45.60,   66.91,   60.12,   63.60,   27.39,   22.30,   63.61,   43.25,  334.34,  238.44,   40.49,   11.69,  185.94,   30.81,   69.56,   21.73,   35.71,  108.75,   59.65,  243.86,   68.90,   12.45,   79.61,  430.13,  243.41,  125.66,   14.53,   13.33,   40.14,   42.72,    8.25,   12.76,   13.80,   20.96,   11.63,    9.58,   15.31,   13.36,  204.18, 2298.78,   80.48,   46.45,   12.93,   54.90,   47.11,   12.46,   66.12,   29.72,
20140812,   38.89,   34.39,   45.17,   67.08,   60.38,   64.04,   27.39,   22.47,   63.78,   42.97,  339.34,  237.67,   40.83,   11.52,  184.60,   30.52,   69.89,   21.61,   34.80,  109.66,   60.15,  246.36,   69.83,   12.27,   79.61,  425.35,  256.44,  124.67,   14.53,   13.26,   40.10,   42.42,    8.25,   12.80,   13.76,   20.88,   11.71,    9.58,   15.24,   13.25,  203.26, 2294.06,   79.96,   47.55,   12.70,   54.47,   48.33,   12.49,   65.04,   29.54,
20140813,   39.33,   34.68,   45.69,   67.26,   61.33,   64.93,   27.76,   22.60,   61.00,   43.43,  349.35,  245.37,   40.79,   11.60,  185.94,   30.86,   70.89,   22.06,   34.96,  110.56,   62.40,  247.20,   70.42,   12.45,   79.95,  433.17,  257.78,  126.16,   14.61,   13.40,   40.40,   43.07,    8.30,   12.96,   13.97,   21.14,   11.78,    9.58,   15.46,   13.40,  201.44, 2289.34,   80.14,   47.40,   13.21,   54.47,   48.81,   12.63,   65.49,   30.22,
20140814,   39.72,   34.72,   45.78,   66.91,   60.99,   64.39,   27.35,   22.74,   59.70,   43.29,  351.62,  251.52,   40.75,   11.74,  185.94,   32.51,   72.90,   22.10,   35.84,  111.91,   62.81,  242.19,   71.18,   12.45,   79.78,  434.47,  260.03,  125.66,   14.61,   13.50,   41.05,   43.51,    8.31,   12.96,   13.93,   20.89,   11.63,    9.51,   15.35,   13.51,  200.07, 2261.02,   80.56,   48.15,   12.98,   53.17,   48.98,   12.56,   65.04,   30.13,
20140815,   39.72,   34.76,   45.17,   67.62,   60.99,   64.57,   27.56,   22.83,   58.74,   43.48,  351.62,  252.29,   40.33,   11.65,  185.94,   32.60,   71.90,   22.06,   35.67,  111.91,   63.23,  242.19,   69.49,   12.54,   79.78,  434.47,  259.58,  126.16,   14.61,   13.47,   40.48,   43.16,    8.24,   12.99,   13.88,   20.77,   11.60,    9.58,   15.24,   13.47,  202.81, 2308.22,   80.99,   48.05,   12.98,   53.26,   49.06,   12.49,   64.86,   29.99,
20140818,   39.41,   34.76,   45.17,   66.82,   60.47,   63.86,   27.47,   22.83,   58.48,   42.92,  351.17,  248.06,   40.04,   11.56,  185.94,   32.73,   71.90,   21.90,   35.96,  111.01,   64.22,  240.94,   69.15,   12.45,   79.69,  434.47,  254.64,  127.15,   14.61,   13.47,   39.79,   42.81,    8.25,   12.83,   13.76,   20.64,   11.56,    9.51,   15.02,   13.32,  200.98, 2261.02,   80.99,   48.10,   12.93,   53.95,   51.58,   12.42,   65.04,   29.41,
20140819,   40.02,   35.46,   45.78,   68.06,   61.50,   65.10,   27.76,   23.10,   59.26,   43.34,  367.09,  248.06,   40.41,   11.65,  185.94,   32.51,   72.57,   22.39,   36.13,  111.91,   63.89,  245.11,   70.08,   12.49,   80.65,  443.16,  263.17,  128.15,   14.69,   13.73,   40.31,   43.16,    8.30,   13.02,   13.97,   20.85,   12.08,    9.71,   15.13,   13.47,  204.18, 2322.38,   81.33,   48.90,   12.98,   55.93,   50.85,   12.62,   65.76,   29.86,
20140820,   40.62,   35.66,   47.18,   68.50,   61.33,   65.55,   27.68,   23.33,   59.44,   43.34,  364.36,  244.60,   40.70,   11.69,  185.94,   33.30,   72.57,   22.18,   36.04,  113.27,   63.72,  247.61,   70.84,   12.49,   80.91,  444.90,  262.72,  128.15,   14.97,   13.96,   41.96,   44.12,    8.41,   13.15,   13.97,   21.02,   12.24,    9.85,   15.57,   13.58,  204.18, 2303.50,   81.42,   48.00,   12.93,   56.10,   51.33,   12.81,   66.12,   30.13,
20140821,   41.05,   35.95,   46.74,   68.15,   61.07,   65.55,   27.72,   23.28,   59.09,   43.76,  368.45,  244.21,   40.45,   11.65,  185.94,   32.77,   72.57,   22.14,   36.87,  112.36,   63.56,  246.78,   69.15,   12.22,   80.82,  445.77,  264.97,  126.16,   15.05,   14.14,   41.96,   44.47,    8.41,   13.49,   13.88,   21.22,   12.20,    9.88,   15.71,   13.62,  203.26, 2278.18,   81.68,   48.40,   12.75,   55.67,   50.20,   12.93,   65.58,   30.35,
20140822,   42.83,   36.24,   47.45,   69.21,   62.19,   66.43,   27.76,   23.46,   59.61,   44.60,  382.10,  251.14,   41.75,   11.91,  185.94,   33.16,   73.57,   22.43,   37.54,  113.27,   64.06,  252.62,   71.18,   12.27,   81.17,  442.30,  265.42,  127.15,   15.17,   14.30,   42.39,   45.34,    8.54,   13.95,   14.23,   21.68,   12.53,   10.02,   15.82,   13.95,  204.18, 2340.27,   82.19,   49.20,   12.79,   56.02,   51.58,   13.04,   67.10,   31.29,
20140825,   41.75,   35.95,   47.09,   69.12,   62.19,   66.52,   27.97,   23.46,   59.44,   44.46,  380.28,  251.90,   41.41,   11.87,  185.50,   33.64,   73.90,   22.43,   37.25,  112.82,   64.06,  249.28,   71.01,   12.27,   81.08,  435.34,  266.32,  133.61,   15.01,   14.33,   42.17,   45.26,    8.54,   13.88,   14.32,   21.39,   12.41,   10.12,   15.89,   13.95,  204.18, 2349.82,   81.85,   52.50,   13.02,   56.28,   50.85,   13.00,   67.55,   31.16,
20140826,   41.83,   35.62,   47.62,   69.12,   62.19,   66.52,   27.97,   23.46,   60.22,   44.64,  383.92,  249.21,   41.50,   11.96,  185.50,   33.51,   73.57,   22.27,   37.33,  112.36,   63.81,  250.11,   70.59,   12.31,   81.08,  430.13,  269.91,  132.12,   14.97,   14.22,   42.04,   45.26,    8.58,   14.06,   14.14,   21.60,   12.33,   10.02,   15.75,   13.84,  203.26, 2435.79,   82.11,   52.20,   13.02,   55.93,   50.85,   13.00,   67.19,   31.34,
20140827,   41.75,   35.95,   48.15,   69.65,   62.45,   67.23,   28.22,   23.55,   61.35,   44.92,  396.20,  252.29,   41.75,   12.00,  187.29,   33.56,   74.91,   22.23,   37.12,  113.27,   63.97,  255.12,   71.01,   13.12,   81.08,  435.34,  276.20,  134.11,   15.05,   14.33,   42.86,   45.52,    8.58,   14.13,   14.28,   21.76,   12.45,   10.05,   15.97,   13.92,  207.83, 2426.24,   82.88,   52.00,   13.91,   56.10,   51.49,   12.97,   68.18,   31.61,
20140828,   41.66,   36.37,   48.23,   69.57,   62.37,   67.23,   28.31,   23.55,   60.74,   44.88,  393.02,  253.83,   41.50,   12.05,  188.18,   32.90,   77.65,   22.02,   36.21,  112.82,   66.11,  255.95,   71.01,   13.34,   81.25,  431.43,  275.75,  134.60,   15.05,   14.26,   42.91,   45.26,    8.58,   14.17,   14.23,   21.51,   12.57,   10.29,   15.97,   13.92,  208.29, 2402.36,   83.05,   51.90,   14.09,   55.67,   51.66,   12.97,   68.45,   31.29,
20140829,   41.05,   35.80,   47.97,   68.68,   60.90,   65.99,   28.09,   23.37,   59.96,   44.69,  382.55,  253.83,   41.37,   12.05,  188.18,   32.38,   77.65,   21.94,   36.17,  111.91,   66.29,  260.95,   71.18,   13.30,   80.56,  434.04,  272.16,  136.59,   14.77,   13.99,   42.21,   44.56,    8.50,   14.06,   14.10,   21.43,   12.49,   10.29,   15.79,   13.70,  206.92, 2364.15,   81.68,   48.90,   14.09,   54.90,   51.49,   12.85,   67.73,   31.02,
20140901,   41.92,   35.93,   48.06,   68.68,   61.59,   66.08,   28.13,   23.51,   59.35,   45.20,  389.38,  258.44,   41.75,   12.13,  195.35,   33.03,   77.27,   22.35,   37.54,  115.97,   66.64,  262.62,   70.59,   13.30,   79.95,  447.51,  276.65,  134.60,   15.09,   14.11,   42.73,   44.99,    8.54,   13.95,   14.19,   21.60,   12.45,   10.32,   15.97,   13.95,  206.00, 2397.58,   79.11,   49.05,   14.09,   53.00,   52.31,   12.89,   68.18,   30.89,
20140902,   40.71,   35.45,   47.18,   68.59,   61.24,   65.64,   28.09,   23.51,   58.74,   45.06,  382.55,  257.29,   40.95,   11.83,  192.67,   32.51,   76.51,   22.02,   36.87,  113.72,   66.20,  258.03,   69.74,   12.80,   79.69,  447.51,  268.56,  136.59,   14.89,   13.96,   42.34,   44.29,    8.46,   13.92,   14.10,   21.31,   12.45,   10.25,   15.75,   13.92,  201.44, 2297.29,   77.65,   49.05,   13.53,   51.71,   51.33,   12.89,   67.91,   30.44,
